# 1: T (2,3,4): Pressure force (5,6,7): Viscous force (8,9,10): Pressure moment (11,12,13): Viscous moment
0.0195943 0.109937 -0.132885 0 0.0434095 0.0189908 0 0 0 -1.01326e-10 0 0 -0.0106081
0.02 0.112088 -0.13428 0 0.0427864 0.019067 0 0 0 -1.03338e-10 0 0 -0.0105027
0.0204082 0.112332 -0.13385 0 0.0421725 0.0191425 0 0 0 -1.04954e-10 0 0 -0.0103942
0.0208163 0.0934068 -0.141553 0 0.0414725 0.0191479 0 0 0 -1.07859e-10 0 0 -0.010292
0.0212245 0.117445 -0.141419 0 0.0409159 0.0191565 0 0 0 -1.04887e-10 0 0 -0.01023
0.0216327 0.111923 -0.131594 0 0.0403328 0.0192382 0 0 0 -1.0238e-10 0 0 -0.0100842
0.0220408 0.123225 -0.106453 0 0.0398216 0.0194018 0 0 0 -1.00031e-10 0 0 -0.0100033
0.022449 0.103676 -0.198444 0 0.0391806 0.0191914 0 0 0 -9.22555e-11 0 0 -0.00988557
0.0228571 0.138562 -0.0891305 0 0.0387273 0.019444 0 0 0 -9.82415e-11 0 0 -0.00984714
0.0232653 0.0840325 -0.15554 0 0.0380806 0.0194762 0 0 0 -9.61711e-11 0 0 -0.00966526
0.0236735 0.134821 -0.132233 0 0.0376266 0.0195051 0 0 0 -9.99595e-11 0 0 -0.00972557
0.0240816 0.112657 -0.13682 0 0.0370892 0.0195299 0 0 0 -9.43696e-11 0 0 -0.00950887
0.0244898 0.122318 -0.136145 0 0.0365932 0.0195527 0 0 0 -9.77919e-11 0 0 -0.00949988
0.024898 0.119756 -0.137166 0 0.0360931 0.0195656 0 0 0 -9.76737e-11 0 0 -0.00939315
0.0253061 0.122259 -0.137461 0 0.0356091 0.019577 0 0 0 -9.83047e-11 0 0 -0.0093265
0.0257143 0.121875 -0.137948 0 0.0351287 0.0195913 0 0 0 -9.84507e-11 0 0 -0.0092449
0.0261224 0.123462 -0.137704 0 0.0346636 0.0195989 0 0 0 -9.95462e-11 0 0 -0.00917482
0.0265306 0.124232 -0.13807 0 0.0342077 0.0196007 0 0 0 -9.99471e-11 0 0 -0.00909924
0.0269388 0.125008 -0.138673 0 0.0337604 0.0195959 0 0 0 -9.98692e-11 0 0 -0.0090282
0.0273469 0.125895 -0.138829 0 0.0333224 0.0195894 0 0 0 -1.00036e-10 0 0 -0.00895853
0.0277551 0.121168 -0.135383 0 0.0328708 0.0196062 0 0 0 -1.01194e-10 0 0 -0.00888957
0.0281633 0.128226 -0.136938 0 0.0324531 0.0195919 0 0 0 -1.01707e-10 0 0 -0.00884498
0.0285714 0.113226 -0.145391 0 0.0319514 0.0195419 0 0 0 -1.02307e-10 0 0 -0.00875107
0.0289796 0.107767 -0.138882 0 0.0314903 0.0195397 0 0 0 -9.84203e-11 0 0 -0.00875408
0.0293878 0.141156 -0.138508 0 0.0311645 0.01953 0 0 0 -1.00639e-10 0 0 -0.00871322
0.0297959 0.126006 -0.138259 0 0.0307766 0.0195124 0 0 0 -9.29949e-11 0 0 -0.00850016
